posted_date,model,inch,release_year,chip,ram,storage,price,title,description,release_price
2025-12-23,macbookair,13,2022,m2,16gb,512gb,860000,맥북 에어 M2 13인치 16GB/512GB,"애플 맥북 에어 M2 램 16gb, 512gb 스페이스 그레이 색상 판매합니다

- 배터리 성능 최대치 100%

약간의 사용감은 있지만 전체적으로 깨끗합니다(사진 참고)

1.24kg의 가벼운 무게와 1.13cm의 얇은 두께로 휴대성이 뛰어납니다.

매우 잘 활용했고, 병렬작업에도 여전히 매우 빠르지만 기변으로 인해 판매합니다.
직거래시 85입니다.",2230000
2025-12-23,macbookair,13,2022,m2,16gb,256gb,850000,맥북에어13. m2 16기가 256기가,"애플 맥북 에어입니다
- 모델명: 맥북에어 m2 13인치 16기가램 256. 스타라이트 
- 얇고 가벼운 디자인으로 휴대성이 좋습니다
-풀 박스와 파우치 함께 드립니다

8기가제품아니고 업그레이드버전인 16기가 제품입니다
올해 8월구매하고 딱두번 켜봤습니다. 완전 새겁니다
제조년월은 25년7월입니다. 보증기간 넉넉히 남았네요.
연락주세요",1960000
2025-12-23,macbookair,13,2020,m1,8gb,256gb,510000,맥북 에어 m1 13인치 로즈골드,"애플 맥북 에어 로즈골드 색상입니다
박스랑 충전기 포함되어 있습니다
상태는 사진과 같습니다
기스없고 상태깨끗합니다
파우치도 같이 드립니다
가볍고 휴대하기 좋습니다
13인치 8기가 256기가

부산 직거래가능합니다",1290000
2025-12-23,macbookair,13,2020,m1,8gb,512gb,450000,맥북 에어 M1 13인치 스페이스 그레이 (512GB SSD),"애플 맥북 에어 M1 13인치 스페이스 그레이 색상입니다
퇴근 후 집에서만 사용해서 흠집없이 상태 좋습니다.
아이패드를 주로 사용해서 판매합니다.
(충전기는 멀티 충전기를 사용하다보니 찾아보니 없어 제외입니다.)

- 8GB RAM, 512GB SSD
- 1.29kg의 가벼운 무게와 0.41~1.61cm의 얇은 두께로 휴대성이 뛰어납니다
- Retina 디스플레이로 선명한 화면을 제공합니다
- Magic Keyboard로 편안한 타이핑이 가능합니다
- 얇고 가벼운 디자인으로 휴대하기 좋습니다
- 박스 포함",1560000
2025-12-22,macbookpro,14,2023,m2max,32gb,1tb,2100000,맥북 프로 14 M2 Max 32GB 스페이스 그레이,"애플 맥북 프로 14인치 2023년형 M2 Max 칩 모델 판매합니다(24년 3월 구매)

- 32GB 메모리
- 1TB/12C CPU/30C GPU
- 색상: 스페이스 그레이
- 공장 초기화 완료

상태는 찍힘, 큰 기스 없이 사진과 같이 좋고 처음 풀박스 그대로입니다
앞면에 미세 스크래치 하나 있어요(마지막 사진 참조)

MacBook Pro는 휴대성이 뛰어나며, 고성능 칩셋을 탑재하여 전문가 수준의 작업도 원활하게 처리할 수 있습니다 배터리 성능은 99%입니다
직거래는 파주 운정, 고양 백석 가능해요",4560000
2025-12-22,macbookair,13,2025,m4,16gb,256gb,1300000,[미개봉 새상품] 맥북 에어 13 M4 16GB/256GB 스카이 블루,"애플 맥북 에어 13 M4 칩 모델 미개봉 제품입니다

- 16GB 메모리
- 256GB 저장 공간
- 색상: 스카이 블루",1590000
2025-12-22,macbookair,13,2025,m4,16gb,256gb,1100000,(미개봉) 맥북 에어 13인치 M4 실버,"맥북에어 M4 에어 13인치 실버 256gb 16gb입니다

쿠팡에서 구매했고 안전결제 직거래 가능합니다

직거래 지역은 직업 특성상 이동가능하니 문의주세요 

감사합니다.",1590000
2025-12-22,macbookair,13,2025,m4,16gb,256gb,1000000,맥북 에어 m4 13인치 256gb,"맥북 에어 M4 13인치 256GB 판매합니다. 
외관 상태 매우 양호, 사이클 수 11
택배 거래 X, 이천 하이닉스 직거래합니다.

시세보다 저렴하게 올렸으니 네고 문의 시 차단. 
쿨거래 하실 분만 대화주세요.",1590000
2025-12-22,macbookair,13,2022,m2,16gb,256gb,850000,맥북에어m2 실버 램16기가 gpu 업그레이드 모델,"맥북에어 m2 13인치 램16기가 저장공간 256기가
실버
배터리 성능 100%
보증기간 26.3.11까지
특이사항 : cpu 8코어 gpu 8코어 제품 아니고
cpu 8코어 gpu 10코어 업그레이드 제품입니다

박스 , 충전기 다 있습니다
상판,하판, 팜레스트 보호필름 붙어있어서 깨끗합니다

직거래는 인천 작전역에서 합니다
직거래 완전 선호합니다 (직거래, 선입금계좌거래 가격 85만)",1960000
2025-12-22,macbookair,13,2020,m1,8gb,512gb,390000,맥북 에어 M1 13인치,"애플 맥북 에어 13인치 1칩 실버 모델 판매합니다

- 8GB 통합 메모리

- 512GB SSD

- 13.3형 Retina 디스플레이

- 무게는 1.29kg으로 가볍고 얇아서 휴대성이 좋습니다

- 어댑터 케이블도 함께 드립니다

- 썬더볼트 / USB 4 포트 2개 지원

사진에서 보이는 것처럼 모서리 부분에 스크래치(5mm 정도 찍힘(?) 있습니다 크게 신경쓰이는 부분은 아니라 고 생각합니다

항상 케이스를 끼우고 있었기 때문에
전체적으로 상태 좋고 안쪽은 매우 상태 깨끗합니다
네고 가능해요
직거래
 지역은 충남 서산시이고
 (직거래)할 경우 추가로 가격 깍아드려요(네고와별개)",1560000
2025-12-21,macbookpro,14,2024,m3pro,18gb,512gb,1700000,맥북 에어 M3 pro 14인치 풀박스 판매합니다,"맥북프로 m3 pro 기본모델 14인치 블랙 판매합니다

스펙은 m3pro 11코어 cpu 14코어 gpu 기본형 램 18gb 용량 512gb입니다

24년 8월 10일 구매후 사용하였으며, 애케플은 가입되어있지 않습니다.

상태는 보시는 것과 같이 하자없고, 기능상 (디스플레이 상태 포함)으로도 전혀 이상없습니다

배터리 상태 98퍼 이며 사이클수는 86입니다

구성은 케이블포함 풀박스이며 거래는 인천 지역 가능하나 중고거래 특성상 반품 없이 택배 거래 가능합니다

아무래도 고가인 만큼 직거래로 직접 만나서 다확인 해보시는걸 추천드립니다

감사합니다",2790000
2025-12-21,macbookair,15,2024,m3,16gb,2tb,1700000,맥북에어 M3 15인치 16GB 2TB,"맥북어 15 m3 16gb 2TB
스타라이트 판매 합니다

1700000원 
직거래 강서구 화곡동입니다.
미개봉입니다
갤럭시북프로5 또는 360과 교환가능 합니다. 
사양에 따라 추가금 가능 합니다


택배 가능합니다 
010 68589774입니다",3240000
2025-12-21,macbookpro,14,2021,m1pro,16gb,1tb,1250000,맥북 프로 14 M1 Pro 16GB 1TB (박스+허브+파우치 포함),"애플 맥북 프로 14인치 M1 Pro 칩 모델 판매합니다.
상세 사항 문의주세요.

- 스페이스그레이
- 16GB 통합 메모리
- 1TB SSD 저장 공간
- Liquid Retina XDR 디스플레이
- 박스, 충전기, 파우치, 허브도 드립니다.

업종을 바꾸게 되면서 쓸일이 없게 되어 팝니다.
구매 한 지는 2년 정도 되었는데 1년만 쓰고 거의 안 써서 깨끗합니다.

*중고거래 특성상 환불불가
*가격 제안 받음",2960000
2025-12-21,macbookair,13,2025,m4,16gb,256gb,1180000,맥북 에어 M4 13인치 16GB/256GB 보증 풀,"맥북에어 m4 13인치
램 16 용량 256
실버색상 보증 26년12월9 일까지
새상품으로 보시면됩니다.

직거래 경기하남 미사입니다.",1590000
2025-12-21,macbookair,15,2023,m2,16gb,512gb,1000000,맥북에어 M2 15인치 16gb 512g 올수리 모델,"맥북에어 M2 16 512 15인치 스그모델
배터리 효율 99% / 사이클수 89

10/16 공식서비스센터에서 상판,하판,트랙패드,액정 등 
교체로 수리비만 283만원 들였습니다.(영수증 참고)

받은후 스티커도 제거안하고 있는 상태로
새상품이라 보셔도 될 것 같습니다.
충전기O 박스 O 네고 X",2430000
2025-12-21,macbookair,13,2024,m3,16gb,256gb,950000,m3 맥북 에어 13인치 16/256gb 25년 2월 제품,"M3 맥북 에어 13인치 램 16gb ssd 256gb 제품 판매합니다.
25년 2월 제품이고, 올해 2월에 구입해 사용하다 기변하면서 판매합니다.
케이블, 충전기 포함한 풀박이며 민트급 제품이고 액정, 외관 이상 없습니다.
배터리 효율 95%, 초기화 완료해뒀으니 바로 사용하시면 됩니다.
고가의 제품이므로 가급적 직거래 선호합니다만, 파손면책 동의 시 택배거래 가능합니다.",1860000
2025-12-21,macbookair,13,2022,m2,16gb,512gb,950000,M2 맥북에어 16/512,"M2맥북에서 16GB / 512GB / 애플케어 플러스 팝니다. 
 
** 정보
1. 박스풀
2. 충전기는 포장 뜯고 1회 사용 후 박스에 보관
3. 충전케이블은 포장뜯고 3회 사용 후 보관
4. 애플케이플러스는 27년 1월 11일까지

네고 문의에는 답변 드리지 않습니다.
안팔릴 경우 그냥 쓸 예정입니다.

거래는 우이경전철 삼양역 / 가산디지털단지역에서 가능합니다.

가급적 택배보다는 직거래 선호 하면, 택배는 파손면책 동의시에 팝니다.",2230000
2025-12-21,macbookair,13,2022,m2,16gb,256gb,790000,맥북 에어 M2 13.6인치 / 램 16GB / SSD 256GB / 배터리 성능 100% / 풀박,"애플 맥북 에어 M2 13.6인치 모델 판매합니다.
노트북 성능이나 상태는 정말 좋은데
개인 사용 스타일과 잘 안 맞아서 정리합니다.
배터리 성능 100%
램 16GB / SSD 256GB (기본형보다 훨씬 쾌적)
배터리 오래가고 발열 거의 없어서 만족도 높았습니다
영상 시청, 문서 작업, 코딩, 간단한 편집까지 문제없이 잘 돌아가요
📦 구성품
맥북 에어 M2 본체
정품 충전기
박스 (풀박스)
💻 사양 정리
모델: MacBook Air M2
화면: 13.6인치
메모리: 16GB
저장공간: SSD 256GB
외관 깔끔하고 기능 이상 없습니다.
초기화 후 바로 사용 가능하게 드릴게요.
직거래 / 택배 거래 가능
궁금한 점 있으면 편하게 문의 주세요 🙂",1960000
2025-12-21,macbookair,13,2022,m2,16gb,256gb,750000,맥북 에어 M2 13인치 16GB/256GB,"애플 맥북 에어 M2 2022년형, 13인치 스타라이트 색상입니다
- 256GB 저장 공간, 16GB RAM
- 배터리 성능 최대치 99%

8코어 CPU와 GPU 덕분에 뛰어난 성능을 자랑하며, 13.6인치 Liquid Retina 디스플레이로 선명한 화면을 제공합니다 얇고 가벼워서 휴대하기도 좋습니다 풀박스 구성이며, 24년 11월 23일에 173만원에 구매했습니다.

쓰던 m1 pro 땜시 거의 안썼네요.. 보증기간중 보드 전체 한번 무상교체(애플 공식)해서 배터리 효율이 99%입니다.

박스 풀셋이고요 증정 충전기는 껴보지도 않았네요.

현충원역 인근에서 직거래 원합니다. 

덤으로 휴대용 케이스도 하나 드립니다.",1960000
2025-12-21,macbookair,13,2022,m2,16gb,256gb,750000,맥북에어 m2 13인치 256gb 16gb,"맥북에어 m2 13인치 보증종료
 ssd 256 ram 16gb 배터리 98

내용품 다있습니다
충전케이블은 이동하면서 많이써서 더러운편입다

가격대가 있어서 직거래 선호합니다
거래 지역 용인 성남 잠실 강남",1960000
2025-12-21,macbookair,13,2020,m1,16gb,512gb,650000,맥북 에어 M1 16GB/512GB 스그,"맥북에어 m1 16gb 512gb 스그입니다.

국내외 출장용 및 중계용으로 사용하였으며
보통 집에서 파우치안에 넣어두다가 출장시에만 한번씩 사용하여 상태는 아주 좋습니다. 

배터리 호율도 97퍼구요. 구매하시면 파우치도 함께 드립니다.

제품특성상 가능한 직거래 희망하며
직거래는 까치산역 부근.

택배거래시 노리턴으로 진행합니다 :)",1830000
2025-12-21,macbookair,13,2020,m1,8gb,256gb,480000,맥북에어 M1 스그 8GB 256GB,"하자는 모서리부분 눈에띄지않는 긁힘 정도입니다 일단 육안으로 확인가능한건 사진에 전부 첨부해두었습니다. 너무 예민하신분은 패스해주세요.   살면서 높은곳에서 떨어뜨린적X, 액정 깨짐X, 컴 돌아가는거에 이상X, 전용세정제로 깨끗하게 세척해서 드립니다.  기종: 맥북에어 M1  램: 8GB 저장용량: 256GB 배터리: 84%  홍대~신촌부근 직거래 선호합니다.   판매완료",1290000
2025-12-20,macbookpro,16,2024,m3max,36gb,2tb,3500000,애플 2023 맥북 프로 16인치 M3 Max 팝니다 (Black),"* 모델: MacBook Pro 16
* 칩: Apple M3 Max
* 메모리: 36GB
* 저장 공간: 2TB SSD
* 배터리 성능: 사이클 수 146 (소폭 상승할 수 있음)

CPU 14코어 / GPU 30코어

케이스 씌우고 사용해서 찍힘없이 깨끗한 상태입니다.
박스랑 충전기도 함께 드립니다.


택배 거래시 택배비 포함이며, 직거래시 서울시 서대문구 연희동 연희파출소 근처에서 가능합니다. 
현금영수증 및 세금계산서 발행 가능합니다. (부가세 10% 추가)
직거래시 신용카드 거래 가능합니다. (부가세 10% 추가)",5500000
2025-12-20,macbookpro,16,2024,m3max,36gb,2tb,3500000,애플 2023 맥북 프로 16인치 M3 Max 팝니다 (Silver),"* 모델: MacBook Pro 16 (2023년 모델)
 * 칩: Apple M3 Max
 * 메모리: 32GB
 * 저장 공간: 2TB SSD
 * 배터리 성능: 사이클 수 86 (점차 상승할수있음)

CPU 14코어 / GPU 30코어

맥북프로 16인치 M3 MAX 36GB 입니다. 
박스 구성품 다 있습니다. 박스랑 충전기도 함께 드립니다.

새것같은 상태입니다. 잘 사용하지 않아서 판매합니다.
케이스 씌우고 사용해서 찍힘없이 깨끗한 상태입니다.

택배 거래시 택배비 포함이며, 직거래시 서울시 서대문구 연희동 연희파출소 근처에서 가능합니다. 
현금영수증 및 세금계산서 발행 가능합니다. (부가세 10% 추가)
직거래시 신용카드 거래 가능합니다. (부가세 10% 추가)",5500000
2025-12-20,macbookpro,14,2023,m2max,32gb,1tb,2000000,맥북 프로 14 M2 Max 32GB 스페이스 그레이 애플케어플러스,"애플 맥북 프로 14인치 판매합니다

- Apple M2 Max 칩
- 32GB 메모리
- 1TB 용량
- 배터리 효율 96% (사이클 54)
- AppleCare+는 2026년 5월 3일까지 (양도불가)
- 네고문의 받지 않습니다
- 박스는 없고 충전케이블 및 충전기 있습니다
- 집에 방치만하는 것 같아 판매합니다",4560000
2025-12-20,macbookpro,16,2021,m1pro,32gb,1tb,1500000,맥북 프로 m1 16인치 32GB 1TB,"맥북 프로 M1 16인치 스페이스 그레이 모델입니다.

기본형이 아닌 램 32GB에 용량은 1TB의 고급형으로 워낙 명기로 나왔던 제품이라
현재 나오는 모델과 색상만 바뀌었지 화면 주사율이나 포트 등 여전히 현역으로 써도 문제 없습니다.
고사양 영상 작업 무리없이 소화합니다.


저는 2차 구매자로 25년도 5월? 6월 정도에 구매했습니다.
키보드의 일부 변색을 제외하고는 어떠한 기스도 없는 깔끔한 제품입니다.


사이클 보시면 알겠지만 연식대비 사용을 많이 하지 않았으나 판매되기 전까지 저도 종종 사용할 일이 있을 듯하여
사이클 수는 조금 늘어날 수 있습니다.

충전기, 맥세이프 케이블, 박스 모두 포함해서 드립니다.

직거래는 되도록 화성시 영천동
혹은 미리 말씀해주실 경우에는 주말에 석촌에서도 가능합니다.",4200000
2025-12-20,macbookair,13,2025,m4,16gb,256gb,1450000,맥북 에어 M4 13인치 512/16 스카이블루(11/15구매),"11/15 구매

보름가량 사용

외부 내부 전체 무광필름
액정 저반사 필름
키보드 키커버

언박싱하자마자 부착했었어요

상위모델로 넘어가서 판매합니다.
본체제외 구성품은 안뜯었습니다.

60일 안지나서 애케플 가입가능
새제품 컨디션 구매로 돈아끼세염",1590000
2025-12-20,macbookpro,13,2022,m2,8gb,256gb,850000,MacBook Pro m2 13 기본형(256/8) 풀박스,"전신 및 액정 보호필름 부착
배터리효율 88%
흠집 하나 없는 상품입니다. 
택배 / 직거래 가능
택배비 : 4,000원",1790000
2025-12-20,macbookair,13,2020,m1,16gb,512gb,550000,맥북에어 M1 16GB 512GB,"맥북에어 M1 입니다

램은 16, 용량은 512로 기본형보다 스펙이 높고 애플 인텔리전스도 지원하는 모델입니다.

전면부가 후면부는 매우 깨끗한 상태이며
연식이 오래된 제품이니만큼 모서리에 사용감 보입니다.(사진에는 제대로 나오지 않은 듯 합니다.)
그 외에 하단에 긁힘 있고, 전에 사용하셨던 분께서 기스가 나지 않게 맥북에 커버 스티커를 씌어서 사용하셨는데
그러다보니 안쪽에 변색이 있습니다. (사진참고)
감안하여 올린 가격이니 따로 네고 문의는 받지 않습니다.

맥북 본체와 박스, 충전기와 케이블 모두 드립니다.


직거래는 되도록 화성시 영천동
혹은 미리 말씀해주실 경우에는 주말에 석촌에서도 가능합니다.",1830000
